,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
1,0.9999999999999998,0.8995279315951887,0.882252598915094,0.9073250123101169,0.8597086431044528,0.8255351612802565,0.8460326481249231,0.8772390453047509,0.8688407574313649,0.8785507241370988,0.8498601843344006,0.820272289102951,0.823835712221986,0.8643271578680867,0.8526208110859276,0.8523026886571855,0.8161844424902722,0.8663100777668089,0.8395915008646664,0.8426158303310054,0.8338423301164434,0.8715302731932342,0.866765592435116,0.8728672235829518,0.834514161414975,0.8986929862951796,0.8411111406320875,0.898661412363013,0.854653934736437,0.8367768524696195,0.8198534746772388,0.7517751195553618,0.7522930046257197,0.694226747371842,0.7338987336050474,0.7334462650376629,0.7997008425134272,0.825262627253132,0.8368269308385433,0.8508385413426142,0.8525152847275856,0.7363454803113054,0.7202680326983966,0.7242598971238648,0.7769513276472297,0.767954487720815
2,0.8995279315951887,1.0000000000000002,0.8868418779273131,0.903702053391184,0.8983638593587299,0.8815782385271176,0.9056983197618836,0.8993787870216405,0.9136843129443434,0.9116876022304419,0.8958340844145154,0.8664077032860487,0.8691073380017817,0.919735400675079,0.8978487976276336,0.871265166956414,0.8251239804298536,0.9184830168115511,0.8880392179493645,0.8610078011392193,0.8782018835375573,0.9017226352649984,0.8979915928233116,0.8924104805236273,0.8952938257959429,0.8902566009465636,0.863148758037434,0.9246429723317939,0.8832748409727653,0.8633944581434422,0.8748741355849365,0.7886206008957993,0.7844045792936287,0.7156436127294526,0.7829074752074093,0.747492514734967,0.8693431847016385,0.8493703143500052,0.8591096483115217,0.8638498396260659,0.876773491799633,0.7398241084262539,0.7301227246643894,0.727058060492705,0.8035822212632618,0.8080004244393001
3,0.882252598915094,0.8868418779273131,1.0000000000000004,0.9220213789228244,0.9114446649432477,0.8434935299868705,0.849983944601875,0.8684872707485451,0.8936595110840374,0.8962835934898967,0.8656768275438625,0.8423426730644034,0.8605335042511497,0.8964452226794629,0.8425553269219358,0.8574911292586981,0.8089352390694693,0.8731360129566286,0.8300108674961711,0.85307559367934,0.8124122029076348,0.9011640402953222,0.8945125349734909,0.9344319858785402,0.8773927460531905,0.8784839664871686,0.8429199195386818,0.878805648709234,0.9018360854567237,0.8831415729872178,0.85905327357032,0.774653764592653,0.8125817740964247,0.7361681581480546,0.7978663329718987,0.7784320319764598,0.8418602366030982,0.8777173525403428,0.8496936443655212,0.8709686028565227,0.8856018714921049,0.7747883387019163,0.769693741156838,0.7569214200101673,0.8327777659975305,0.8790381114345158
4,0.9073250123101169,0.903702053391184,0.9220213789228244,1.0000000000000007,0.9353433140420185,0.8426620098531531,0.8630103570415715,0.8699782706528381,0.9108927881162061,0.9058967414051823,0.8757941369154383,0.8390263983794957,0.84879891653694,0.8879656904673803,0.8711426317751418,0.9021046164742814,0.8257925298014185,0.8956685122874007,0.8615355644179051,0.8821554490108157,0.8506472293768516,0.8973462972303341,0.8897655063546802,0.9277513163702652,0.8730216696179389,0.8903203399298192,0.8587953089325889,0.9007331041039227,0.8805419031392623,0.8666492485765674,0.8453090522378928,0.7716393581572791,0.7852088453227996,0.7132627079228092,0.7625166320146479,0.740235406505386,0.8385352758011296,0.8448105234941647,0.8366712591525985,0.8467239384807113,0.867437198916269,0.7234020739530568,0.7100460056762238,0.719754529687919,0.7876819515012903,0.802620548163775
5,0.8597086431044528,0.8983638593587299,0.9114446649432477,0.9353433140420185,1.0000000000000007,0.8305866344183587,0.8592688200003163,0.8617833073066942,0.9110072569016576,0.8947354735651383,0.8659316080799604,0.8409574746024149,0.8413081613400025,0.885257814579387,0.8488056058201353,0.8667214051155347,0.783609783758457,0.8752047197566444,0.8367999475767098,0.8480586556011124,0.835279447247951,0.8745330908137013,0.8621599064379476,0.9128744392026275,0.8616300360421412,0.8624035180035599,0.8340799875915922,0.8798927838974103,0.8632362097612385,0.828735143946473,0.849431888797487,0.7954527480828991,0.8019578412986542,0.7350001943183624,0.796277924921753,0.7500319816213918,0.8627740792759999,0.8492406809251762,0.8358842800092248,0.8517972367700001,0.8658245216989856,0.7309759860443807,0.7411972663606994,0.737763621336856,0.7991727093546352,0.8310498671618637
6,0.8255351612802565,0.8815782385271176,0.8434935299868705,0.8426620098531531,0.8305866344183587,1.0000000000000004,0.9371988473444224,0.9323308811525866,0.8691392260537757,0.9029396686101939,0.9320480481840556,0.9536863635865842,0.933476879903759,0.9351067457351202,0.8371954519657142,0.8164479109743733,0.7987881532519987,0.8706204748150348,0.835087985957158,0.8271094305468689,0.8320221602282606,0.8786030368665155,0.8502627595244656,0.8550567529791895,0.8549885441714409,0.864854013854232,0.8496246411699762,0.8716492698502827,0.8358773964905756,0.8380453306039511,0.8090434509409583,0.7902253591114304,0.8176470105205877,0.7238920086941291,0.8204509893647245,0.7941458098770443,0.8133430501905167,0.8255274651285769,0.8519881133800374,0.8565000191793968,0.8720592825997222,0.7569396143309657,0.7789478202103081,0.7752057765131829,0.8314785842982648,0.8041203015955598
7,0.8460326481249231,0.9056983197618836,0.849983944601875,0.8630103570415715,0.8592688200003163,0.9371988473444224,1.0000000000000009,0.915709571261724,0.8953328792994394,0.9236932833369904,0.9254190247606429,0.9353711132610286,0.9072715651586178,0.9329137304200561,0.867090567725752,0.8366910885310774,0.8010365219925717,0.8931431266455782,0.840671774445128,0.845504971859057,0.8453716006757432,0.885878326856115,0.8497738836193282,0.8530521453623895,0.8683322849623611,0.8705537163258721,0.8526536363275505,0.8999108557916138,0.8400286536134999,0.8319398205575951,0.8326133225963946,0.8228186563562572,0.8295153405293019,0.7517466167036946,0.8194472340578761,0.7906282380400669,0.8354572312516233,0.8481013332609738,0.8707613807616502,0.8604701125654918,0.879714858411904,0.7545919718347702,0.7706203334480393,0.761497718761146,0.8277213277302667,0.807984176227035
8,0.8772390453047509,0.8993787870216405,0.8684872707485451,0.8699782706528381,0.8617833073066942,0.9323308811525866,0.915709571261724,1.0,0.8868646907619923,0.929259429062272,0.9477585976042332,0.9312555010307811,0.9357767836973412,0.9196128229631153,0.8648640729761913,0.8312041473900302,0.8253146871421982,0.8740491992946943,0.8624697878135008,0.8499725958543611,0.8292452136301343,0.8894664548863497,0.8579224061662449,0.8790734507041997,0.8591177378011609,0.8942938923934531,0.8635382273392771,0.8963882106384516,0.8558818251433218,0.8464352667918935,0.8074472866948076,0.7515541279094138,0.7788581263220848,0.7035396787866556,0.7779199800250892,0.7681213613252351,0.8051248815064508,0.8136122812649531,0.8555339372166435,0.8580943482325503,0.8897601781233172,0.7396291846142377,0.7431391283541718,0.7305401128809215,0.7939036091184473,0.7886254558244896
9,0.8688407574313649,0.9136843129443434,0.8936595110840374,0.9108927881162061,0.9110072569016576,0.8691392260537757,0.8953328792994394,0.8868646907619923,1.0000000000000004,0.9422651685939825,0.8979744440599907,0.8754948771188312,0.8850831156106971,0.910347557069771,0.8733180684077035,0.876669460654306,0.8142732144784426,0.9074398491577367,0.8644941658055004,0.8656878488961578,0.865926278633354,0.88273787443933,0.8579429572623742,0.8930613338191961,0.882347242178226,0.8780574077588219,0.8629411978445547,0.9083773271367053,0.859082423908105,0.8390491889959896,0.8789490475458744,0.8179841205007603,0.8228644480554095,0.7824422917896197,0.822481676314469,0.7784309174175297,0.8804685420125173,0.8474207889448985,0.8617622063838112,0.8810589440526585,0.8925819501960764,0.7506544695412559,0.7582882480384155,0.7619201136990503,0.8185776563220888,0.839411391966526
10,0.8785507241370988,0.9116876022304419,0.8962835934898967,0.9058967414051823,0.8947354735651383,0.9029396686101939,0.9236932833369904,0.929259429062272,0.9422651685939825,1.0000000000000004,0.939266115693747,0.9101040531495627,0.9416777433383248,0.9282007469988095,0.8931788484234229,0.8789556895756787,0.8352730520380222,0.9051174181043969,0.8686864679256372,0.8780638164659967,0.8591700820569395,0.8973556881747939,0.8717047574632074,0.9087998411264719,0.8949248629048123,0.8977940441303965,0.8824071466171899,0.9341186527375026,0.8783386768768009,0.8687622340539486,0.8498677484614106,0.7894357909196164,0.8065785311414073,0.7423906549969315,0.7939709233979856,0.7647164617357795,0.8473548437864813,0.8527048256436219,0.865963582616062,0.8601631650337427,0.8819176466113825,0.7379530606328835,0.7401742757444452,0.7419923171836394,0.814464741491743,0.8206899910814104
